remainBal,balF,purDone,oneOffPur,insPur,cashAdv,purF,oneOffPurF,insPurF,cashAdvF,cashAdvTRX,purTRX,creditLim,pymtDone,minPymt,fullPymtPCT,tenure
281.1704,0.8182,3163.69,56.8,3106.89,0.0,0.75,0.0833,0.6667,0.0,0,36,8000.0,2422.9116,187.0463,0.8889,12
130.2515,0.9091,1343.19,1082.79,260.4,0.0,1.0,1.0,0.5833,0.0,0,33,15000.0,1043.5593,182.4295,0.5455,12
1973.815,1.0,873.0,873.0,0.0,0.0,0.1667,0.1667,0.0,0.0,0,5,8000.0,541.7225,762.6828,0.0,12
5698.5399,1.0,47.55,0.0,47.55,2039.528,0.1667,0.0,0.1667,0.75,14,2,6000.0,2976.5799,3463.175,0.0,12
43.1039,0.4545,370.0,370.0,0.0,0.0,0.1667,0.1667,0.0,0.0,0,2,23000.0,1212.0542,68.7255,0.0,12
566.546,0.9091,405.75,313.75,92.0,1044.6516,0.5,0.1667,0.4167,0.3333,6,12,2000.0,1249.8351,313.0527,0.0,12
24.5273,0.9091,261.64,0.0,261.64,0.0,0.8333,0.0,0.8333,0.0,0,10,4000.0,376.7585,169.7829,0.8182,12
8350.1456,1.0,1989.28,842.8,1146.48,893.7579,0.3333,0.1667,0.1667,0.0833,2,8,14000.0,4720.9004,2557.0446,0.0,12
4559.7792,1.0,10848.5,8208.0,2640.5,0.0,1.0,0.6667,1.0,0.0,0,123,7500.0,9423.7155,2925.2755,0.0,12
2.6771,0.0909,43.39,0.0,43.39,0.0,0.0833,0.0,0.0833,0.0,0,1,4000.0,130.1072,29.7001,0.0909,12
1570.6823,1.0,645.32,645.32,0.0,1665.3317,0.1667,0.1667,0.0,0.4167,9,2,1800.0,2591.391,808.2172,0.0,12
7201.737,1.0,987.1,862.1,125.0,5468.6206,0.3333,0.3333,0.0833,0.25,16,9,10500.0,1941.5412,2391.9876,0.0,12
6467.885,1.0,1464.14,978.71,485.43,3947.8678,0.8333,0.5833,0.6667,0.4167,10,23,11500.0,1658.5635,1887.4135,0.0,12
64.0809,0.4545,927.0,600.0,327.0,0.0,0.25,0.0833,0.1667,0.0,0,4,5000.0,1260.1638,59.0444,0.2222,12
5635.8607,1.0,393.62,153.72,239.9,5933.4673,0.9167,0.9167,0.1667,0.75,24,15,10000.0,1919.6305,1731.5494,0.0,12
3670.506,1.0,965.5,876.13,89.37,0.0,0.5,0.5,0.0833,0.0,0,9,7500.0,1034.9324,941.4964,0.0,12
2458.3763,0.8182,0.0,0.0,0.0,102.276,0.0,0.0,0.0,0.0833,1,0,7500.0,4543.6348,647.2087,0.0,12
768.0049,1.0,336.41,336.41,0.0,0.0,0.75,0.75,0.0,0.0,0,9,6000.0,947.6961,217.0277,0.0,12
75.6475,0.7273,540.0,0.0,540.0,0.0,0.25,0.0,0.1667,0.0,0,3,4000.0,548.9673,48.6599,0.0,12
2.4333,0.1818,36.0,0.0,36.0,0.0,0.1667,0.0,0.0833,0.0,0,2,7500.0,0.0,864.2065,0.0,12
1121.7309,1.0,878.52,103.1,775.42,197.6481,1.0,0.1667,0.9167,0.0833,1,39,1500.0,542.8369,471.4968,0.0,12
7.5681,0.5455,144.26,67.08,77.18,0.0,0.3333,0.0833,0.1667,0.0,0,7,11500.0,134.7108,75.515,0.1111,12
2053.4416,1.0,493.85,441.35,52.5,1738.3338,0.5,0.3333,0.25,0.8333,16,10,2000.0,2795.0596,2661.3248,0.0,12
2422.3119,1.0,4490.69,3456.25,1034.44,188.7832,1.0,0.9167,1.0,0.0833,1,52,8500.0,5763.6669,582.5898,0.0,12
9047.6219,1.0,11188.62,6099.16,5089.46,0.0,1.0,0.75,1.0,0.0,0,151,10000.0,11994.4182,8517.2587,0.0,12
3061.214,1.0,1829.2,1792.7,36.5,0.0,1.0,1.0,0.0833,0.0,0,17,7000.0,971.2341,985.9548,0.0,12
41.6424,0.8571,75.99,75.99,0.0,0.0,0.1429,0.1429,0.0,0.0,0,1,2700.0,69.1634,99.4017,0.0,7
5431.623,1.0,1824.16,1598.56,225.6,0.0,1.0,0.9167,0.75,0.0,0,23,14500.0,1508.0165,1370.5199,0.0,12
6571.484,1.0,9325.22,9325.22,0.0,0.0,0.3333,0.3333,0.0,0.0,0,5,8500.0,11036.7267,1824.6801,0.0,12
28.4616,1.0,100.0,100.0,0.0,0.0,0.0833,0.0833,0.0,0.0,0,1,4000.0,125.7692,104.8575,0.0,12
4178.6252,1.0,1431.89,430.69,1001.2,0.0,1.0,0.4167,0.8333,0.0,0,39,4000.0,2384.542,3868.7098,0.0,12
3019.0195,1.0,2260.41,1356.33,904.08,0.0,0.8333,0.4167,0.75,0.0,0,25,8500.0,2187.9307,739.2249,0.0,12
1.0456,0.3333,0.0,0.0,0.0,466.6439,0.0,0.0,0.0,0.1111,1,0,1200.0,1068.5813,25.537,0.5,9
2723.3692,0.9091,10410.49,1158.84,9251.65,0.0,0.75,0.6667,0.5833,0.0,0,41,19500.0,9695.6509,726.696,0.3636,12
1070.9994,1.0,990.7,482.0,508.7,0.0,0.75,0.25,0.5833,0.0,0,13,1400.0,505.3173,438.324,0.0,12
279.6087,1.0,3034.92,0.0,3034.92,0.0,1.0,0.0,1.0,0.0,0,12,2900.0,2928.9099,2733.317,0.0833,12
1255.9018,1.0,1038.81,1038.81,0.0,1092.6347,0.9167,0.9167,0.0,0.0833,1,21,5700.0,1215.4543,422.3311,0.0,12
2229.8573,1.0,45.65,45.65,0.0,0.0,0.0833,0.0833,0.0,0.0,0,1,2500.0,542.7463,628.211,0.0,12
2363.4891,1.0,2641.98,1386.3,1255.68,263.8847,0.8333,0.6667,0.75,0.0833,1,41,3000.0,1839.9289,1075.4566,0.0,12
4014.3883,1.0,1189.52,1189.52,0.0,0.0,1.0,1.0,0.0,0.0,0,12,8000.0,0.0,864.2065,0.0,12
7623.2249,1.0,300.0,0.0,300.0,2800.7283,0.5,0.0,0.4167,0.25,3,6,12000.0,1975.9742,1774.5843,0.0,12
3421.5719,1.0,126.69,42.88,83.81,154.3413,0.3333,0.0833,0.25,0.0833,1,5,10500.0,2515.4357,975.504,0.0,12
48.8986,0.5455,247.09,0.0,247.09,182.3577,0.5,0.0,0.4167,0.1667,3,7,5500.0,409.5948,69.9215,0.0,12
1874.7163,1.0,301.1,83.0,218.1,0.0,0.5833,0.1667,0.3333,0.0,0,10,1950.0,586.974,1089.0403,0.0,12
3215.511,0.8182,1112.2,1112.2,0.0,7616.065,0.25,0.25,0.0,0.25,4,4,7200.0,0.0,864.2065,0.0,12
237.2354,0.6364,2410.07,1670.5,739.57,0.0,0.5,0.0833,0.3333,0.0,0,15,4000.0,3773.7275,169.8793,1.0,12
1272.9273,1.0,5350.19,4783.34,566.85,0.0,1.0,1.0,0.9167,0.0,0,101,8000.0,5825.6021,318.3053,0.1667,12
558.4767,1.0,630.03,630.03,0.0,0.0,0.0909,0.0909,0.0,0.0,0,1,5500.0,426.0926,213.3697,0.0,11
2814.2076,1.0,3197.24,2080.02,1117.22,0.0,1.0,0.6667,1.0,0.0,0,49,3000.0,3574.4806,1328.8975,0.0,12
8.061,0.3636,133.0,0.0,133.0,0.0,0.25,0.0,0.1667,0.0,0,3,3000.0,130.6127,41.4366,0.1818,12
435.8621,1.0,1646.16,1023.42,622.74,0.0,1.0,0.5833,0.75,0.0,0,33,12000.0,1055.8354,236.6194,0.0,12
6.3904,1.0,79.66,0.0,79.66,0.0,1.0,0.0,1.0,0.0,0,12,1500.0,75.8963,75.9677,0.0,12
9612.2151,1.0,319.92,0.0,319.92,13439.5704,1.0,0.0,1.0,0.4167,12,12,12000.0,10993.8921,2501.5609,0.0,12
7938.5591,1.0,3677.52,3543.73,133.79,0.0,1.0,1.0,0.5,0.0,0,98,12500.0,2657.8566,1912.2985,0.0,12
2344.4783,1.0,1041.63,1041.63,0.0,4003.9689,0.25,0.25,0.0,0.3333,6,14,4000.0,3033.6655,716.7049,0.0,12
996.4822,1.0,675.96,0.0,675.96,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,1851.6024,1382.2928,0.0833,12
19.508,1.0,193.14,0.0,193.14,0.0,0.4167,0.0,0.4167,0.0,0,5,2000.0,220.4638,71.9651,0.25,12
185.6403,1.0,1703.23,1703.23,0.0,0.0,1.0,1.0,0.0,0.0,0,13,11500.0,1449.0394,183.2983,1.0,12
5335.3029,1.0,0.0,0.0,0.0,468.9587,0.0,0.0,0.0,0.1667,2,0,6000.0,1350.3186,1249.9371,0.0,12
22.1893,0.3636,234.16,0.0,234.16,0.0,0.3636,0.0,0.2727,0.0,0,4,1500.0,479.9105,149.9778,0.5,11
5.8718,0.8182,29.68,29.68,0.0,0.0,0.0833,0.0833,0.0,0.0,0,1,10000.0,76.9436,75.5952,0.0,12
1049.4965,1.0,1322.67,1096.71,225.96,774.2604,0.8333,0.75,0.4167,0.25,6,28,11000.0,802.3854,229.6551,0.0,12
5570.1901,1.0,1607.88,0.0,1607.88,0.0,1.0,0.0,1.0,0.0,0,84,13500.0,1583.4117,2216.6384,0.0,12
1668.5918,1.0,0.0,0.0,0.0,1716.9412,0.0,0.0,0.0,0.1667,5,0,1800.0,2166.9812,568.0631,0.0833,12
2224.5909,0.8182,3183.0,3183.0,0.0,0.0,0.1667,0.1667,0.0,0.0,0,2,9000.0,3823.3462,629.0805,0.0,12
2903.7812,1.0,3014.23,1340.34,1673.89,103.6102,1.0,0.8333,1.0,0.0833,1,93,4500.0,1350.3703,655.6339,0.0,12
2041.48,1.0,7323.38,4944.88,2378.5,191.3317,1.0,0.8333,0.75,0.0833,1,81,3000.0,3792.0951,1737.8939,0.0833,12
7755.6986,1.0,8533.54,4072.76,4460.78,7540.3074,1.0,0.5,0.8333,0.5,12,72,10000.0,4758.2091,7256.9518,0.0,6
614.2631,0.7273,408.93,74.8,334.13,0.0,0.5,0.0833,0.5,0.0,0,10,9000.0,2161.1531,312.3439,0.0,12
8097.3347,1.0,3999.92,200.0,3799.92,0.0,1.0,0.0833,1.0,0.0,0,14,7500.0,5624.0743,9952.6725,0.0,12
1082.3303,1.0,2980.46,657.78,2322.68,0.0,1.0,0.5,1.0,0.0,0,50,6000.0,1116.968,289.4398,0.0,12
2734.6641,1.0,560.73,560.73,0.0,0.0,0.9167,0.9167,0.0,0.0,0,11,7500.0,717.7984,670.0497,0.0,12
80.7088,1.0,569.9,569.9,0.0,0.0,0.1667,0.1667,0.0,0.0,0,3,9500.0,634.0001,92.0129,0.0833,12
2554.5252,1.0,6186.77,6099.08,87.69,1898.6907,0.9167,0.75,0.25,0.0833,1,38,10950.0,11198.9261,608.3689,0.0833,12
535.9472,1.0,4550.81,3016.98,1533.83,438.4691,1.0,0.9167,1.0,0.0833,1,99,8500.0,4317.1912,208.7346,0.9167,12
3905.366,1.0,150.8,150.8,0.0,1659.1993,0.1667,0.1667,0.0,0.4167,5,2,7500.0,990.5244,989.7833,0.0,12
156.2783,1.0,1385.1,1005.1,380.0,0.0,1.0,0.5,0.75,0.0,0,21,14000.0,1280.4736,193.3699,0.8333,12
5131.3196,1.0,32539.78,26547.43,5992.35,0.0,1.0,1.0,1.0,0.0,0,98,11500.0,26652.3443,1971.1294,0.0833,12
5265.7637,1.0,410.24,44.71,365.53,15452.9776,0.9167,0.0833,0.9167,0.3333,13,21,16500.0,12005.3074,1055.5479,0.0833,12
2.5641,0.1818,47.95,47.95,0.0,0.0,0.0833,0.0833,0.0,0.0,0,1,1500.0,294.5075,86.246,0.0,12
1873.0846,1.0,126.57,126.57,0.0,181.1394,0.25,0.25,0.0,0.0833,1,4,2100.0,483.5575,524.4264,0.0,12
32.125,0.2727,380.89,380.89,0.0,0.0,0.0833,0.0833,0.0,0.0,0,1,5700.0,0.0,864.2065,0.0,12
1473.4958,1.0,414.0,0.0,414.0,0.0,0.75,0.0,0.6667,0.0,0,9,10500.0,5863.9403,570.2503,0.5,12
1504.8271,1.0,2010.0,630.0,1380.0,1189.2928,1.0,0.1667,1.0,0.0833,1,14,8500.0,859.8299,479.8315,0.0,12
7645.1084,1.0,4693.15,4332.65,360.5,0.0,0.5,0.4167,0.3333,0.0,0,12,13500.0,4786.6487,1741.158,0.0,12
1129.3376,1.0,498.96,0.0,498.96,72.2594,1.0,0.0,1.0,0.0833,1,12,1000.0,829.5055,1623.3894,0.0,12
668.9567,1.0,224.2,148.12,76.08,0.0,0.5833,0.0833,0.4167,0.0,0,9,9500.0,568.337,272.2704,0.0,12
2302.1844,1.0,2856.57,922.84,1933.73,0.0,1.0,0.25,1.0,0.0,0,62,2500.0,2914.4198,2173.6806,0.0,12
272.7115,0.8182,0.0,0.0,0.0,682.1561,0.0,0.0,0.0,0.0833,2,0,3000.0,2755.8773,144.6216,0.1818,12
4246.4302,1.0,0.0,0.0,0.0,9270.4081,0.0,0.0,0.0,0.6667,16,0,7000.0,6010.5257,1793.2627,0.0833,12
2420.7611,1.0,0.0,0.0,0.0,567.2338,0.0,0.0,0.0,0.0833,2,0,3000.0,871.7133,609.2068,0.0,12
2935.325,1.0,409.63,351.87,57.76,1876.2412,0.5833,0.5833,0.0833,0.25,4,12,5000.0,580.1386,1114.5883,0.0,12
83.1483,0.6364,843.34,843.34,0.0,0.0,0.5,0.5,0.0,0.0,0,17,6500.0,1024.2676,122.8508,0.5,12
5469.8513,1.0,0.0,0.0,0.0,512.7927,0.0,0.0,0.0,0.1667,3,0,6000.0,1362.9668,2019.0279,0.0,12
280.1421,1.0,2236.49,758.52,1477.97,0.0,1.0,1.0,0.6667,0.0,0,34,10000.0,1986.8381,233.615,1.0,12
5790.9306,1.0,464.51,399.41,65.1,2516.7271,0.4167,0.25,0.1667,0.1667,6,10,6000.0,1515.5943,2092.9159,0.0,12
3605.714,1.0,1779.0,1779.0,0.0,0.0,0.1667,0.1667,0.0,0.0,0,2,5000.0,856.0583,761.0122,0.0,12
3992.2619,1.0,0.0,0.0,0.0,348.8344,0.0,0.0,0.0,0.5833,9,0,4000.0,1057.6783,1229.8201,0.0,12
41.8333,1.0,456.36,0.0,456.36,0.0,1.0,0.0,0.9167,0.0,0,14,6000.0,370.9962,163.2876,0.3333,12
635.0904,0.8182,5758.71,2252.37,3506.34,0.0,0.75,0.25,0.75,0.0,0,48,2900.0,7943.5702,197.4161,1.0,12
1521.1681,1.0,245.98,245.98,0.0,2792.676,0.1667,0.1667,0.0,0.25,3,2,6000.0,2261.5235,388.258,0.0,12
5547.0926,1.0,0.0,0.0,0.0,3298.9582,0.0,0.0,0.0,0.0833,2,0,12000.0,1786.1428,1351.9985,0.0,12
2503.1072,1.0,733.9,733.9,0.0,0.0,1.0,1.0,0.0,0.0,0,13,3000.0,1620.1933,857.5359,0.0,12
191.4507,1.0,1641.07,1641.07,0.0,380.9723,0.6667,0.6667,0.0,0.0833,1,15,500.0,1583.9188,137.0463,0.6364,12
3621.702,1.0,674.73,674.73,0.0,1684.9574,0.25,0.25,0.0,0.1667,8,12,4000.0,1139.0586,1403.477,0.0,12
2762.4794,1.0,2702.47,1526.31,1176.16,0.0,1.0,0.25,1.0,0.0,0,27,11000.0,7596.7684,1013.0864,0.0833,12
4338.6069,1.0,0.0,0.0,0.0,1817.5691,0.0,0.0,0.0,0.0833,4,0,8000.0,8019.8007,964.1186,0.0,12
388.8739,0.7273,1579.15,1462.35,116.8,0.0,0.5833,0.5,0.25,0.0,0,15,2700.0,451.6001,199.9553,0.0,12
9261.3107,1.0,0.0,0.0,0.0,8603.0459,0.0,0.0,0.0,0.4167,10,0,11000.0,1933.4139,2576.5528,0.0,12
208.1318,1.0,2161.38,451.5,1709.88,0.0,1.0,0.1667,1.0,0.0,0,41,4500.0,2059.8795,165.0522,1.0,12
169.0882,1.0,1482.19,446.07,1036.12,0.0,1.0,0.5833,0.6667,0.0,0,26,6000.0,1289.5702,173.6866,0.6667,12
133.9116,1.0,1446.05,544.45,901.6,0.0,1.0,0.0833,1.0,0.0,0,16,3500.0,1364.121,186.2408,0.8333,12
1613.3491,0.9091,0.0,0.0,0.0,1606.3227,0.0,0.0,0.0,0.1818,3,0,4500.0,312.4334,648.1395,0.0,11
566.9086,1.0,397.06,303.7,93.36,0.0,0.6667,0.1667,0.5833,0.0,0,12,2100.0,0.0,864.2065,0.0,12
53.2084,1.0,498.17,459.02,39.15,0.0,0.9167,0.9167,0.0833,0.0,0,14,15000.0,611.6065,162.9431,0.9091,12
1329.9675,1.0,2009.12,1296.68,712.44,1763.7946,1.0,1.0,1.0,0.25,10,36,2500.0,2715.9721,956.33,0.0,12
515.9048,1.0,5359.02,2399.78,2959.24,0.0,1.0,1.0,1.0,0.0,0,60,6000.0,0.0,864.2065,0.0,12
927.042,1.0,0.0,0.0,0.0,402.9742,0.0,0.0,0.0,0.3333,5,0,1000.0,719.9742,339.5531,0.0,12
1872.7677,1.0,0.0,0.0,0.0,3394.5094,0.0,0.0,0.0,0.1667,3,0,5500.0,1151.7214,627.0158,0.0,12
185.3963,1.0,0.0,0.0,0.0,842.4569,0.0,0.0,0.0,0.3636,7,0,1000.0,117.5428,137.6915,0.0,11
4823.823,0.8571,0.0,0.0,0.0,6481.301,0.0,0.0,0.0,0.1429,4,0,7000.0,863.6231,1148.6317,0.0,7
994.1058,1.0,126.2,126.2,0.0,0.0,0.8333,0.8333,0.0,0.0,0,10,1950.0,314.303,417.2902,0.0,12
40.0892,1.0,225.0,0.0,225.0,0.0,1.0,0.0,1.0,0.0,0,12,1500.0,325.5785,286.1226,0.1667,12
0.4787,0.0909,734.97,159.0,575.97,0.0,0.8333,0.0833,0.75,0.0,0,16,6000.0,1159.1351,864.2065,0.0,12
4732.3735,1.0,14.95,0.0,14.95,2173.3561,0.0833,0.0,0.0833,0.4167,11,1,5700.0,1289.2841,1172.2899,0.0,12
9206.8117,1.0,874.98,350.0,524.98,4653.6932,0.75,0.0833,0.6667,0.3333,9,16,12500.0,2055.1009,2199.0777,0.0,12
6719.3765,1.0,0.0,0.0,0.0,2443.2624,0.0,0.0,0.0,0.3333,7,0,7500.0,1493.0892,2488.9767,0.0,12
2233.074,1.0,445.2,445.2,0.0,0.0,0.1667,0.1667,0.0,0.0,0,4,8000.0,1042.9918,579.5877,0.0,12
1867.6498,1.0,0.0,0.0,0.0,3264.5733,0.0,0.0,0.0,0.6667,9,0,4500.0,476.1623,401.9703,0.0,12
57.8427,1.0,689.34,0.0,689.34,0.0,1.0,0.0,1.0,0.0,0,24,1500.0,453.8424,148.2836,0.3333,12
4194.0338,0.7273,2006.87,420.6,1586.27,0.0,0.6667,0.0833,0.6667,0.0,0,26,21000.0,19714.0973,1479.3094,0.1,12
2459.8623,1.0,678.0,678.0,0.0,927.2517,1.0,1.0,0.0,0.25,4,12,2500.0,1926.3185,1933.173,0.0,12
850.6301,1.0,0.05,0.05,0.0,1700.6346,0.0833,0.0833,0.0,0.3333,7,1,1000.0,1084.2811,367.4095,0.0,12
353.1982,1.0,3085.69,3032.97,52.72,0.0,1.0,1.0,0.0833,0.0,0,21,8500.0,2690.5257,192.6668,1.0,12
2669.1606,1.0,0.0,0.0,0.0,142.1413,0.0,0.0,0.0,0.1667,2,0,3000.0,642.7771,1122.0761,0.0,12
92.4407,0.9091,1080.0,1080.0,0.0,0.0,0.75,0.75,0.0,0.0,0,12,6000.0,1077.0587,169.0053,1.0,12
706.676,1.0,2721.16,2417.41,303.75,0.0,1.0,0.5,1.0,0.0,0,32,6500.0,4952.9007,280.822,0.0833,12
361.3194,1.0,3095.96,1383.56,1712.4,0.0,1.0,0.9167,0.8333,0.0,0,32,14000.0,4003.7829,197.1866,0.5833,12
2324.0863,0.9091,0.0,0.0,0.0,1600.7581,0.0,0.0,0.0,0.9091,13,0,2300.0,2147.8905,2077.8736,0.0,11
2922.4879,1.0,71.07,0.0,71.07,3595.1584,0.25,0.0,0.1667,0.1667,9,3,9500.0,9226.7511,797.2509,0.0,12
98.3647,0.1818,65.0,0.0,65.0,0.0,0.1667,0.0,0.1667,0.0,0,2,1200.0,718.7943,53.6553,0.0,12
498.2086,1.0,4786.61,4397.64,388.97,0.0,0.9167,0.8333,0.5,0.0,0,61,9000.0,3805.6697,163.46,1.0,12
16.9334,0.4545,174.42,0.0,174.42,0.0,0.3333,0.0,0.25,0.0,0,5,2500.0,347.0864,149.3011,0.75,12
3355.6311,1.0,242.88,0.0,242.88,0.0,1.0,0.0,1.0,0.0,0,12,13500.0,6084.1151,890.6391,0.0909,12
907.982,1.0,216.94,216.94,0.0,1011.9979,0.1667,0.1667,0.0,0.1667,5,3,3200.0,222.0232,300.21,0.0,12
1132.3862,0.4545,2246.3,2246.3,0.0,14048.0718,0.3333,0.3333,0.0,0.4167,20,8,6000.0,32048.6122,406.7903,0.8,12
1254.6691,1.0,361.73,361.73,0.0,198.6867,0.1667,0.1667,0.0,0.0833,1,2,1500.0,535.6068,432.6881,0.0,12
80.3366,0.6,330.0,330.0,0.0,0.0,0.1,0.1,0.0,0.0,0,1,1800.0,345.3306,85.2972,0.0,10
260.8389,1.0,2854.11,1797.96,1056.15,0.0,1.0,0.8333,0.9167,0.0,0,51,9500.0,2437.3327,176.2832,1.0,12
17.357,0.4545,390.0,90.0,300.0,0.0,0.5,0.0833,0.5,0.0,0,7,2000.0,302.4542,74.6674,0.0,12
1897.672,1.0,422.18,422.18,0.0,0.0,1.0,1.0,0.0,0.0,0,12,5500.0,2961.6322,440.3063,0.0,12
1032.2412,1.0,1005.52,464.5,541.02,0.0,1.0,0.5,0.8333,0.0,0,33,3000.0,1866.2654,237.3284,0.0,12
3536.6012,1.0,2132.93,959.1,1173.83,5340.0162,1.0,0.3333,1.0,0.75,20,74,11000.0,8251.1469,834.0257,0.0,12
21.5803,0.9091,284.72,0.0,284.72,0.0,0.6667,0.0,0.6667,0.0,0,16,5000.0,344.1614,155.7929,0.8,12
4211.5396,1.0,0.0,0.0,0.0,455.5815,0.0,0.0,0.0,0.0833,1,0,10500.0,1288.2872,1164.1787,0.0,12
1732.7153,1.0,3244.16,2480.85,763.31,0.0,1.0,0.6667,0.5,0.0,0,29,11500.0,5674.1859,563.8275,0.0,12
8939.4611,1.0,2490.17,905.17,1585.0,5309.9497,0.5,0.1667,0.4167,0.5,11,8,9500.0,3957.0175,4951.5855,0.0,12
36.5679,0.0909,1098.31,1098.31,0.0,0.0,0.0833,0.0833,0.0,0.0,0,1,4800.0,0.0,864.2065,0.0,12
41.7548,0.1818,636.15,636.15,0.0,0.0,0.1667,0.1667,0.0,0.0,0,5,8500.0,918.4142,57.1505,0.1818,12
1937.2462,1.0,3018.93,1702.62,1316.31,0.0,1.0,1.0,1.0,0.0,0,99,5000.0,3909.8376,444.1243,0.1667,12
99.9551,1.0,1222.97,202.97,1020.0,0.0,1.0,0.25,1.0,0.0,0,16,19500.0,1142.0779,185.6578,1.0,12
5135.6046,1.0,110.18,0.0,110.18,6551.9952,0.3333,0.0,0.3333,0.3333,17,4,6000.0,1716.9984,2463.4721,0.0,12
214.8965,0.6364,0.0,0.0,0.0,1192.0157,0.0,0.0,0.0,0.0833,1,0,3000.0,2298.9022,214.2638,0.2,12
1543.2879,1.0,0.0,0.0,0.0,36.4818,0.0,0.0,0.0,0.0833,1,0,1800.0,548.5894,529.3405,0.0,12
601.9204,1.0,983.77,603.77,380.0,0.0,0.6667,0.4167,0.25,0.0,0,15,2400.0,389.4112,219.4657,0.0,12
1261.0573,1.0,0.0,0.0,0.0,474.4298,0.0,0.0,0.0,0.25,3,0,1500.0,866.865,354.381,0.0,12
85.285,0.75,423.24,287.0,136.24,0.0,0.625,0.375,0.375,0.0,0,9,11000.0,296.0168,134.4489,0.0,8
1903.6886,1.0,6079.5,4719.5,1360.0,10227.2289,0.9167,0.25,0.6667,0.25,22,31,7300.0,18552.3949,762.2639,0.4167,12
813.0687,1.0,439.38,439.38,0.0,727.6583,0.0833,0.0833,0.0,0.25,8,2,1200.0,237.9965,265.7088,0.0,12
1279.3251,1.0,1207.25,0.0,1207.25,0.0,1.0,0.0,1.0,0.0,0,59,1200.0,1282.7059,1300.5968,0.0,12
237.6693,1.0,259.13,259.13,0.0,0.0,0.0833,0.0833,0.0,0.0,0,1,2300.0,2680.6356,2503.3746,0.25,12
5747.7611,1.0,1627.69,0.0,1627.69,0.0,1.0,0.0,1.0,0.0,0,49,5500.0,2507.7047,7490.454,0.0,12
7760.9405,1.0,0.0,0.0,0.0,3423.0859,0.0,0.0,0.0,0.5,10,0,8000.0,2845.0108,2459.7413,0.0,12
6388.1085,1.0,0.0,0.0,0.0,3768.6967,0.0,0.0,0.0,0.25,3,0,8000.0,10973.1453,2384.8172,0.0833,12
426.3726,1.0,5749.96,5439.96,310.0,0.0,1.0,1.0,0.25,0.0,0,50,12000.0,5711.5407,202.7321,0.8333,12
8806.8666,1.0,1490.94,0.02,1490.92,2813.0638,1.0,0.1667,1.0,0.1667,4,25,9000.0,2116.6625,3598.7197,0.0,12
282.9344,0.1818,0.0,0.0,0.0,2333.1507,0.0,0.0,0.0,0.0833,1,0,3000.0,0.0,864.2065,0.0,12
1128.2294,1.0,5068.88,3529.88,1539.0,0.0,1.0,1.0,1.0,0.0,0,76,4500.0,3904.5681,373.9311,0.0833,12
2045.5414,1.0,1067.28,0.0,1067.28,0.0,1.0,0.0,1.0,0.0,0,30,2000.0,2021.7758,3073.4163,0.0,12
8.5203,0.5455,64.12,64.12,0.0,0.0,0.1667,0.1667,0.0,0.0,0,2,7000.0,176.6005,76.4623,0.0,12
11278.9524,1.0,6855.59,2762.92,4092.67,0.0,0.9167,0.75,0.8333,0.0,0,39,18500.0,4868.0887,2861.8909,0.0,12
143.4438,0.6364,1631.0,0.0,1631.0,0.0,0.5833,0.0,0.5833,0.0,0,7,2500.0,2550.7995,157.2693,1.0,12
241.224,0.9091,180.91,180.91,0.0,0.0,0.1667,0.1667,0.0,0.0,0,6,1400.0,802.8586,220.4555,0.0,12
1528.5716,1.0,0.0,0.0,0.0,172.9311,0.0,0.0,0.0,0.1667,2,0,1600.0,353.5824,559.0303,0.0,12
12474.7295,1.0,136.88,0.0,136.88,515.1476,0.1667,0.0,0.1667,0.1667,2,2,14000.0,3519.0089,3430.6278,0.0,12
566.1471,1.0,0.0,0.0,0.0,187.5724,0.0,0.0,0.0,0.0833,1,0,2000.0,1177.6616,190.3652,0.0,12
1077.6062,0.7273,343.21,343.21,0.0,1609.9006,0.25,0.25,0.0,0.3333,8,4,1500.0,930.3281,3245.6935,0.0,12
1.8381,0.2727,16.5,16.5,0.0,0.0,0.0833,0.0833,0.0,0.0,0,1,6000.0,57.5951,67.1925,0.0,12
507.1443,1.0,5708.18,4584.78,1123.4,0.0,1.0,0.75,0.75,0.0,0,47,4000.0,5589.9523,232.1312,1.0,12
816.8245,0.3,42.3,42.3,0.0,3967.71,0.1,0.1,0.0,0.2,5,1,6000.0,361.8537,645.3204,0.0,10
1526.5069,1.0,46.67,46.67,0.0,0.0,0.0833,0.0833,0.0,0.0,0,1,1800.0,338.4133,642.5471,0.0,12
7957.0172,1.0,0.0,0.0,0.0,4909.9375,0.0,0.0,0.0,0.25,4,0,9000.0,677.1448,27631.4507,0.0,12
79.1899,1.0,699.12,0.0,699.12,0.0,1.0,0.0,1.0,0.0,0,24,2500.0,697.9776,183.8584,0.5833,12
497.908,1.0,245.39,0.0,245.39,0.0,0.5833,0.0,0.5,0.0,0,7,4000.0,328.7967,165.3083,0.0,12
681.9592,1.0,98.0,98.0,0.0,0.0,0.1667,0.1667,0.0,0.0,0,2,4000.0,192.37,221.3759,0.0,12
1535.2483,1.0,857.36,857.36,0.0,0.0,1.0,1.0,0.0,0.0,0,13,6550.0,3239.6298,411.871,0.0833,12
1508.5138,0.8182,2747.12,1247.12,1500.0,246.046,0.25,0.0833,0.1667,0.0833,1,4,5000.0,4730.3742,481.5583,0.1,12
